challenge_id,user_id,type,date
21,75,correct,2019-11-20 21:57:10
56,36,correct,2019-11-20 21:57:11
57,36,correct,2019-11-20 21:57:39
1,81,correct,2019-11-20 21:57:50
58,36,correct,2019-11-20 21:58:08
31,82,correct,2019-11-20 21:58:13
59,36,correct,2019-11-20 21:58:21
32,82,correct,2019-11-20 21:58:48
21,72,correct,2019-11-20 21:58:51
61,36,correct,2019-11-20 21:59:32
8,25,correct,2019-11-20 21:59:56
1,83,correct,2019-11-20 22:00:20
34,82,correct,2019-11-20 22:00:22
62,36,correct,2019-11-20 22:00:26
10,25,correct,2019-11-20 22:00:58
63,36,correct,2019-11-20 22:01:11
35,82,correct,2019-11-20 22:01:13
31,81,correct,2019-11-20 22:01:25
64,36,correct,2019-11-20 22:01:40
32,83,correct,2019-11-20 22:01:52
65,36,correct,2019-11-20 22:02:00
36,82,correct,2019-11-20 22:02:00
34,83,correct,2019-11-20 22:02:26
32,81,correct,2019-11-20 22:02:38
9,25,correct,2019-11-20 22:02:51
37,82,correct,2019-11-20 22:02:52
35,83,correct,2019-11-20 22:02:55
38,82,correct,2019-11-20 22:03:08
36,83,correct,2019-11-20 22:03:27
39,82,correct,2019-11-20 22:03:39
40,82,correct,2019-11-20 22:03:55
66,36,correct,2019-11-20 22:04:07
37,83,correct,2019-11-20 22:04:10
41,82,correct,2019-11-20 22:04:17
38,83,correct,2019-11-20 22:04:25
42,82,correct,2019-11-20 22:05:01
43,82,correct,2019-11-20 22:05:13
44,82,correct,2019-11-20 22:05:39
45,82,correct,2019-11-20 22:06:14
46,82,correct,2019-11-20 22:06:47
47,82,correct,2019-11-20 22:07:16
22,75,correct,2019-11-20 22:07:31
48,82,correct,2019-11-20 22:07:50
49,82,correct,2019-11-20 22:08:11
50,82,correct,2019-11-20 22:08:25
22,72,correct,2019-11-20 22:08:37
52,82,correct,2019-11-20 22:09:33
27,65,correct,2019-11-20 22:10:31
12,25,correct,2019-11-20 22:10:47
23,75,correct,2019-11-20 22:10:51
1,86,correct,2019-11-20 22:11:25
54,82,correct,2019-11-20 22:11:43
55,82,correct,2019-11-20 22:12:29
26,75,correct,2019-11-20 22:12:30
22,4,correct,2019-11-20 22:13:12
13,25,correct,2019-11-20 22:14:14
23,72,correct,2019-11-20 22:14:22
56,82,correct,2019-11-20 22:14:22
9,86,correct,2019-11-20 22:14:54
27,75,correct,2019-11-20 22:15:32
62,82,correct,2019-11-20 22:15:33
58,82,correct,2019-11-20 22:15:54
1,84,correct,2019-11-20 22:16:17
53,86,correct,2019-11-20 22:16:18
72,36,correct,2019-11-20 22:16:27
57,82,correct,2019-11-20 22:16:34
26,72,correct,2019-11-20 22:16:50
61,82,correct,2019-11-20 22:17:08
60,82,correct,2019-11-20 22:17:23
59,82,correct,2019-11-20 22:17:37
31,84,correct,2019-11-20 22:17:56
27,72,correct,2019-11-20 22:17:58
63,82,correct,2019-11-20 22:18:04
33,86,correct,2019-11-20 22:18:17
26,65,correct,2019-11-20 22:18:19
64,82,correct,2019-11-20 22:18:26
32,84,correct,2019-11-20 22:18:36
65,82,correct,2019-11-20 22:18:40
79,36,correct,2019-11-20 22:18:48
66,82,correct,2019-11-20 22:18:57
41,86,correct,2019-11-20 22:19:12
67,82,correct,2019-11-20 22:19:22
33,84,correct,2019-11-20 22:19:56
68,82,correct,2019-11-20 22:20:06
69,82,correct,2019-11-20 22:20:27
74,86,correct,2019-11-20 22:20:27
34,84,correct,2019-11-20 22:20:41
31,37,correct,2019-11-20 22:20:46
70,82,correct,2019-11-20 22:20:49
72,86,correct,2019-11-20 22:21:01
71,82,correct,2019-11-20 22:21:04
72,82,correct,2019-11-20 22:21:39
35,84,correct,2019-11-20 22:21:55
74,82,correct,2019-11-20 22:24:40
77,36,correct,2019-11-20 22:25:09
76,82,correct,2019-11-20 22:25:13
75,82,correct,2019-11-20 22:25:24
29,65,correct,2019-11-20 22:27:08
1,91,correct,2019-11-20 22:29:07
11,6,correct,2019-11-20 22:29:29
3,82,correct,2019-11-20 22:31:42
21,91,correct,2019-11-20 22:32:41
1,92,correct,2019-11-20 22:32:41
14,47,correct,2019-11-20 22:32:49
1,93,correct,2019-11-20 22:33:17
53,36,correct,2019-11-20 22:34:25
28,72,correct,2019-11-20 22:34:56
74,36,correct,2019-11-20 22:36:14
70,36,correct,2019-11-20 22:36:56
14,6,correct,2019-11-20 22:37:01
69,36,correct,2019-11-20 22:37:32
2,82,correct,2019-11-20 22:37:34
2,92,correct,2019-11-20 22:37:48
15,47,correct,2019-11-20 22:38:28
31,93,correct,2019-11-20 22:38:39
5,82,correct,2019-11-20 22:38:42
15,6,correct,2019-11-20 22:39:12
68,36,correct,2019-11-20 22:39:13
3,92,correct,2019-11-20 22:40:36
67,36,correct,2019-11-20 22:40:59
3,47,correct,2019-11-20 22:41:19
32,95,correct,2019-11-20 22:41:21
60,36,correct,2019-11-20 22:41:21
4,92,correct,2019-11-20 22:43:11
1,96,correct,2019-11-20 22:43:44
28,75,correct,2019-11-20 22:44:17
6,82,correct,2019-11-20 22:44:20
12,6,correct,2019-11-20 22:45:44
1,98,correct,2019-11-20 22:45:44
8,82,correct,2019-11-20 22:46:03
1,95,correct,2019-11-20 22:46:06
71,36,correct,2019-11-20 22:46:12
31,98,correct,2019-11-20 22:47:02
51,36,correct,2019-11-20 22:47:17
32,98,correct,2019-11-20 22:47:24
13,6,correct,2019-11-20 22:47:30
33,98,correct,2019-11-20 22:48:26
7,82,correct,2019-11-20 22:48:31
34,98,correct,2019-11-20 22:49:39
35,98,correct,2019-11-20 22:52:21
16,6,correct,2019-11-20 22:53:33
10,82,correct,2019-11-20 22:53:39
1,99,correct,2019-11-20 22:54:57
16,47,correct,2019-11-20 22:55:40
1,103,correct,2019-11-20 22:56:38
32,99,correct,2019-11-20 22:57:52
1,104,correct,2019-11-20 22:58:18
11,82,correct,2019-11-20 22:58:30
21,36,correct,2019-11-20 22:59:01
31,103,correct,2019-11-20 22:59:05
31,104,correct,2019-11-20 22:59:16
32,103,correct,2019-11-20 22:59:45
12,82,correct,2019-11-20 22:59:57
32,104,correct,2019-11-20 23:00:06
33,103,correct,2019-11-20 23:00:23
31,106,correct,2019-11-20 23:00:26
33,104,correct,2019-11-20 23:00:51
13,82,correct,2019-11-20 23:01:41
34,104,correct,2019-11-20 23:02:46
34,103,correct,2019-11-20 23:02:50
35,103,correct,2019-11-20 23:03:27
35,104,correct,2019-11-20 23:03:34
32,106,correct,2019-11-20 23:04:33
36,103,correct,2019-11-20 23:04:42
36,104,correct,2019-11-20 23:04:46
37,103,correct,2019-11-20 23:05:29
37,104,correct,2019-11-20 23:05:29
1,101,correct,2019-11-20 23:05:40
38,103,correct,2019-11-20 23:06:15
34,106,correct,2019-11-20 23:06:43
1,107,correct,2019-11-20 23:06:49
31,101,correct,2019-11-20 23:06:57
38,104,correct,2019-11-20 23:07:24
39,103,correct,2019-11-20 23:07:43
39,104,correct,2019-11-20 23:08:04
1,108,correct,2019-11-20 23:08:15
35,106,correct,2019-11-20 23:09:49
40,104,correct,2019-11-20 23:10:00
40,103,correct,2019-11-20 23:10:07
36,106,correct,2019-11-20 23:10:29
41,103,correct,2019-11-20 23:10:40
41,104,correct,2019-11-20 23:10:41
42,104,correct,2019-11-20 23:11:02
42,103,correct,2019-11-20 23:11:07
43,103,correct,2019-11-20 23:11:18
43,104,correct,2019-11-20 23:11:27
44,103,correct,2019-11-20 23:11:33
44,104,correct,2019-11-20 23:11:36
45,103,correct,2019-11-20 23:11:46
45,104,correct,2019-11-20 23:11:52
38,106,correct,2019-11-20 23:11:56
46,103,correct,2019-11-20 23:12:02
46,104,correct,2019-11-20 23:12:04
47,104,correct,2019-11-20 23:12:18
47,103,correct,2019-11-20 23:12:44
48,103,correct,2019-11-20 23:13:27
39,106,correct,2019-11-20 23:13:49
5,95,correct,2019-11-20 23:14:11
40,106,correct,2019-11-20 23:14:13
4,95,correct,2019-11-20 23:14:27
3,95,correct,2019-11-20 23:14:42
41,106,correct,2019-11-20 23:14:42
42,106,correct,2019-11-20 23:15:12
50,103,correct,2019-11-20 23:15:16
48,104,correct,2019-11-20 23:15:25
43,106,correct,2019-11-20 23:15:27
49,104,correct,2019-11-20 23:15:45
44,106,correct,2019-11-20 23:15:52
50,104,correct,2019-11-20 23:16:03
45,106,correct,2019-11-20 23:16:05
46,106,correct,2019-11-20 23:16:17
51,104,correct,2019-11-20 23:16:28
51,103,correct,2019-11-20 23:16:33
48,106,correct,2019-11-20 23:17:23
7,95,correct,2019-11-20 23:18:05
52,104,correct,2019-11-20 23:18:10
52,103,correct,2019-11-20 23:18:10
50,106,correct,2019-11-20 23:18:16
31,110,correct,2019-11-20 23:18:23
53,103,correct,2019-11-20 23:18:33
53,104,correct,2019-11-20 23:18:38
6,95,correct,2019-11-20 23:18:44
54,104,correct,2019-11-20 23:19:04
32,110,correct,2019-11-20 23:19:06
54,103,correct,2019-11-20 23:19:11
52,106,correct,2019-11-20 23:19:42
33,110,correct,2019-11-20 23:19:48
8,95,correct,2019-11-20 23:20:03
34,110,correct,2019-11-20 23:20:11
55,104,correct,2019-11-20 23:20:25
55,103,correct,2019-11-20 23:20:27
17,47,correct,2019-11-20 23:20:31
17,6,correct,2019-11-20 23:20:48
35,110,correct,2019-11-20 23:20:55
31,107,correct,2019-11-20 23:20:55
53,106,correct,2019-11-20 23:21:04
56,103,correct,2019-11-20 23:21:16
56,104,correct,2019-11-20 23:21:16
54,106,correct,2019-11-20 23:21:36
10,95,correct,2019-11-20 23:21:37
15,82,correct,2019-11-20 23:21:41
36,110,correct,2019-11-20 23:21:42
57,104,correct,2019-11-20 23:22:05
57,103,correct,2019-11-20 23:22:10
55,106,correct,2019-11-20 23:22:13
58,103,correct,2019-11-20 23:22:27
58,104,correct,2019-11-20 23:22:30
59,103,correct,2019-11-20 23:22:38
59,104,correct,2019-11-20 23:22:47
38,110,correct,2019-11-20 23:22:54
60,103,correct,2019-11-20 23:22:54
60,104,correct,2019-11-20 23:23:03
39,110,correct,2019-11-20 23:23:11
61,103,correct,2019-11-20 23:23:12
61,104,correct,2019-11-20 23:23:18
40,110,correct,2019-11-20 23:23:26
1,113,correct,2019-11-20 23:23:40
62,104,correct,2019-11-20 23:23:41
62,103,correct,2019-11-20 23:23:41
16,82,correct,2019-11-20 23:23:51
32,107,correct,2019-11-20 23:23:52
63,104,correct,2019-11-20 23:24:03
63,103,correct,2019-11-20 23:24:15
11,95,correct,2019-11-20 23:24:23
64,104,correct,2019-11-20 23:24:24
31,113,correct,2019-11-20 23:24:30
64,103,correct,2019-11-20 23:24:30
65,104,correct,2019-11-20 23:24:42
65,103,correct,2019-11-20 23:24:48
66,103,correct,2019-11-20 23:25:03
66,104,correct,2019-11-20 23:25:06
42,110,correct,2019-11-20 23:25:28
12,95,correct,2019-11-20 23:25:32
67,104,correct,2019-11-20 23:25:37
32,113,correct,2019-11-20 23:25:38
43,110,correct,2019-11-20 23:25:38
67,103,correct,2019-11-20 23:25:40
44,110,correct,2019-11-20 23:25:49
68,103,correct,2019-11-20 23:26:00
68,104,correct,2019-11-20 23:26:03
33,113,correct,2019-11-20 23:26:04
45,110,correct,2019-11-20 23:26:06
17,82,correct,2019-11-20 23:26:08
46,110,correct,2019-11-20 23:26:17
69,104,correct,2019-11-20 23:26:23
69,103,correct,2019-11-20 23:26:26
34,113,correct,2019-11-20 23:26:34
70,104,correct,2019-11-20 23:26:40
70,103,correct,2019-11-20 23:26:42
47,110,correct,2019-11-20 23:26:45
48,110,correct,2019-11-20 23:26:56
35,113,correct,2019-11-20 23:26:57
49,110,correct,2019-11-20 23:27:06
13,95,correct,2019-11-20 23:27:09
50,110,correct,2019-11-20 23:27:15
71,104,correct,2019-11-20 23:27:47
71,103,correct,2019-11-20 23:27:47
72,104,correct,2019-11-20 23:28:22
72,103,correct,2019-11-20 23:28:24
54,110,correct,2019-11-20 23:28:51
73,104,correct,2019-11-20 23:29:04
73,103,correct,2019-11-20 23:29:09
56,110,correct,2019-11-20 23:29:46
74,104,correct,2019-11-20 23:29:48
74,103,correct,2019-11-20 23:29:52
57,110,correct,2019-11-20 23:29:58
58,110,correct,2019-11-20 23:30:10
75,104,correct,2019-11-20 23:30:16
59,110,correct,2019-11-20 23:30:19
75,103,correct,2019-11-20 23:30:21
76,103,correct,2019-11-20 23:30:47
76,104,correct,2019-11-20 23:30:52
14,95,correct,2019-11-20 23:30:59
18,47,correct,2019-11-20 23:31:01
61,110,correct,2019-11-20 23:31:28
63,110,correct,2019-11-20 23:32:18
67,110,correct,2019-11-20 23:32:39
15,95,correct,2019-11-20 23:32:49
75,110,correct,2019-11-20 23:32:53
76,110,correct,2019-11-20 23:33:20
18,82,correct,2019-11-20 23:33:38
69,110,correct,2019-11-20 23:34:12
19,82,correct,2019-11-20 23:34:19
68,110,correct,2019-11-20 23:34:32
70,110,correct,2019-11-20 23:34:46
20,82,correct,2019-11-20 23:34:49
71,110,correct,2019-11-20 23:34:57
72,110,correct,2019-11-20 23:35:18
18,6,correct,2019-11-20 23:35:22
16,95,correct,2019-11-20 23:35:55
66,110,correct,2019-11-20 23:36:09
64,110,correct,2019-11-20 23:36:25
65,110,correct,2019-11-20 23:36:36
9,82,correct,2019-11-20 23:36:50
1,115,correct,2019-11-20 23:38:31
19,47,correct,2019-11-20 23:39:23
4,82,correct,2019-11-20 23:40:14
17,95,correct,2019-11-20 23:40:32
14,82,correct,2019-11-20 23:42:17
20,47,correct,2019-11-20 23:43:18
1,116,correct,2019-11-20 23:45:43
21,82,correct,2019-11-20 23:48:40
1,117,correct,2019-11-20 23:48:40
9,47,correct,2019-11-20 23:48:45
26,36,correct,2019-11-20 23:49:10
31,117,correct,2019-11-20 23:49:14
1,119,correct,2019-11-20 23:49:28
32,117,correct,2019-11-20 23:50:05
33,117,correct,2019-11-20 23:50:48
34,117,correct,2019-11-20 23:51:08
31,120,correct,2019-11-20 23:51:59
35,117,correct,2019-11-20 23:52:29
32,120,correct,2019-11-20 23:52:39
34,119,correct,2019-11-20 23:53:09
38,119,correct,2019-11-20 23:53:47
42,119,correct,2019-11-20 23:54:06
33,120,correct,2019-11-20 23:54:07
46,119,correct,2019-11-20 23:54:22
50,119,correct,2019-11-20 23:54:50
34,120,correct,2019-11-20 23:55:26
48,119,correct,2019-11-20 23:55:31
44,119,correct,2019-11-20 23:55:48
40,119,correct,2019-11-20 23:56:13
36,119,correct,2019-11-20 23:56:42
52,119,correct,2019-11-20 23:57:02
23,82,correct,2019-11-20 23:59:08
38,120,correct,2019-11-20 23:59:48
22,36,correct,2019-11-21 0:00:11
26,82,correct,2019-11-21 0:01:48
1,120,correct,2019-11-21 0:02:01
27,82,correct,2019-11-21 0:03:38
31,121,correct,2019-11-21 0:07:09
32,121,correct,2019-11-21 0:07:28
33,121,correct,2019-11-21 0:07:51
19,6,correct,2019-11-21 0:09:47
1,121,correct,2019-11-21 0:09:51
31,122,correct,2019-11-21 0:10:15
32,122,correct,2019-11-21 0:11:11
28,82,correct,2019-11-21 0:12:07
22,82,correct,2019-11-21 0:12:37
21,121,correct,2019-11-21 0:13:11
1,122,correct,2019-11-21 0:13:52
20,6,correct,2019-11-21 0:13:58
31,124,correct,2019-11-21 0:15:44
32,124,correct,2019-11-21 0:16:11
9,6,correct,2019-11-21 0:16:37
74,111,correct,2019-11-21 0:16:56
28,36,correct,2019-11-21 0:17:36
1,111,correct,2019-11-21 0:17:47
33,124,correct,2019-11-21 0:18:04
29,82,correct,2019-11-21 0:20:04
1,124,correct,2019-11-21 0:21:09
21,47,correct,2019-11-21 0:22:37
2,124,correct,2019-11-21 0:23:26
21,6,correct,2019-11-21 0:23:54
21,120,correct,2019-11-21 0:24:21
10,122,correct,2019-11-21 0:24:46
3,124,correct,2019-11-21 0:25:01
7,122,correct,2019-11-21 0:25:03
4,124,correct,2019-11-21 0:25:17
12,122,correct,2019-11-21 0:26:05
10,124,correct,2019-11-21 0:26:09
6,124,correct,2019-11-21 0:27:26
5,124,correct,2019-11-21 0:28:07
11,124,correct,2019-11-21 0:29:16
6,122,correct,2019-11-21 0:29:16
31,127,correct,2019-11-21 0:29:39
31,126,correct,2019-11-21 0:29:41
22,120,correct,2019-11-21 0:29:52
32,126,correct,2019-11-21 0:30:15
32,127,correct,2019-11-21 0:30:20
12,124,correct,2019-11-21 0:31:01
33,126,correct,2019-11-21 0:32:09
33,127,correct,2019-11-21 0:32:13
27,47,correct,2019-11-21 0:33:17
8,122,correct,2019-11-21 0:33:31
13,124,correct,2019-11-21 0:33:42
72,124,correct,2019-11-21 0:34:18
1,126,correct,2019-11-21 0:34:33
1,127,correct,2019-11-21 0:34:43
32,129,correct,2019-11-21 0:35:08
34,126,correct,2019-11-21 0:35:16
34,127,correct,2019-11-21 0:35:21
56,124,correct,2019-11-21 0:35:25
15,122,correct,2019-11-21 0:35:35
35,126,correct,2019-11-21 0:35:54
35,127,correct,2019-11-21 0:35:59
52,124,correct,2019-11-21 0:36:10
33,129,correct,2019-11-21 0:36:23
40,124,correct,2019-11-21 0:36:35
36,127,correct,2019-11-21 0:36:42
36,126,correct,2019-11-21 0:36:46
41,124,correct,2019-11-21 0:36:59
37,127,correct,2019-11-21 0:37:03
38,129,correct,2019-11-21 0:37:10
37,126,correct,2019-11-21 0:37:11
38,127,correct,2019-11-21 0:37:19
38,126,correct,2019-11-21 0:37:29
39,127,correct,2019-11-21 0:37:40
39,126,correct,2019-11-21 0:37:41
34,124,correct,2019-11-21 0:37:45
37,129,correct,2019-11-21 0:37:58
55,124,correct,2019-11-21 0:38:29
40,127,correct,2019-11-21 0:38:30
42,129,correct,2019-11-21 0:38:30
40,126,correct,2019-11-21 0:38:32
46,129,correct,2019-11-21 0:38:41
43,129,correct,2019-11-21 0:38:54
2,122,correct,2019-11-21 0:38:58
41,126,correct,2019-11-21 0:38:59
41,127,correct,2019-11-21 0:39:02
42,126,correct,2019-11-21 0:39:11
42,127,correct,2019-11-21 0:39:15
74,124,correct,2019-11-21 0:39:15
43,126,correct,2019-11-21 0:39:23
45,129,correct,2019-11-21 0:39:23
43,127,correct,2019-11-21 0:39:24
3,122,correct,2019-11-21 0:39:27
44,127,correct,2019-11-21 0:39:57
57,124,correct,2019-11-21 0:39:58
44,126,correct,2019-11-21 0:39:58
36,124,correct,2019-11-21 0:40:43
30,82,correct,2019-11-21 0:40:46
45,126,correct,2019-11-21 0:40:54
45,127,correct,2019-11-21 0:40:54
4,122,correct,2019-11-21 0:41:06
46,127,correct,2019-11-21 0:41:11
46,126,correct,2019-11-21 0:41:13
47,127,correct,2019-11-21 0:41:21
37,124,correct,2019-11-21 0:41:28
5,122,correct,2019-11-21 0:41:30
48,127,correct,2019-11-21 0:41:36
38,124,correct,2019-11-21 0:41:40
39,124,correct,2019-11-21 0:41:52
14,37,correct,2019-11-21 0:41:53
47,126,correct,2019-11-21 0:41:55
48,126,correct,2019-11-21 0:42:03
49,126,correct,2019-11-21 0:42:22
50,127,correct,2019-11-21 0:43:23
51,127,correct,2019-11-21 0:43:56
16,122,correct,2019-11-21 0:44:08
32,131,correct,2019-11-21 0:44:09
31,131,correct,2019-11-21 0:44:37
52,126,correct,2019-11-21 0:44:38
52,127,correct,2019-11-21 0:44:39
33,131,correct,2019-11-21 0:45:01
32,132,correct,2019-11-21 0:45:13
53,126,correct,2019-11-21 0:45:25
13,122,correct,2019-11-21 0:45:28
53,127,correct,2019-11-21 0:45:28
34,131,correct,2019-11-21 0:45:32
54,127,correct,2019-11-21 0:45:59
54,126,correct,2019-11-21 0:46:01
35,131,correct,2019-11-21 0:46:07
55,127,correct,2019-11-21 0:46:33
55,126,correct,2019-11-21 0:46:38
36,131,correct,2019-11-21 0:46:42
34,132,correct,2019-11-21 0:47:16
56,127,correct,2019-11-21 0:47:34
37,131,correct,2019-11-21 0:47:36
56,126,correct,2019-11-21 0:47:40
54,124,correct,2019-11-21 0:47:43
57,126,correct,2019-11-21 0:47:55
57,127,correct,2019-11-21 0:47:58
38,131,correct,2019-11-21 0:48:02
11,122,correct,2019-11-21 0:48:02
58,126,correct,2019-11-21 0:48:09
39,131,correct,2019-11-21 0:48:15
58,127,correct,2019-11-21 0:48:18
59,126,correct,2019-11-21 0:48:25
59,127,correct,2019-11-21 0:48:27
40,131,correct,2019-11-21 0:48:38
60,127,correct,2019-11-21 0:48:40
60,126,correct,2019-11-21 0:48:40
61,127,correct,2019-11-21 0:48:52
7,124,correct,2019-11-21 0:48:54
61,126,correct,2019-11-21 0:48:54
41,131,correct,2019-11-21 0:49:02
62,127,correct,2019-11-21 0:49:04
62,126,correct,2019-11-21 0:49:11
63,127,correct,2019-11-21 0:49:16
24,82,correct,2019-11-21 0:49:21
63,126,correct,2019-11-21 0:49:22
64,127,correct,2019-11-21 0:49:38
64,126,correct,2019-11-21 0:49:39
42,131,correct,2019-11-21 0:49:39
8,124,correct,2019-11-21 0:50:07
65,126,correct,2019-11-21 0:50:07
30,36,correct,2019-11-21 0:50:33
65,127,correct,2019-11-21 0:50:33
66,126,correct,2019-11-21 0:50:57
66,127,correct,2019-11-21 0:50:59
67,127,correct,2019-11-21 0:51:08
67,126,correct,2019-11-21 0:51:11
68,127,correct,2019-11-21 0:51:29
68,126,correct,2019-11-21 0:51:37
69,126,correct,2019-11-21 0:51:46
69,127,correct,2019-11-21 0:51:48
70,126,correct,2019-11-21 0:52:01
70,127,correct,2019-11-21 0:52:07
1,132,correct,2019-11-21 0:52:07
71,126,correct,2019-11-21 0:52:23
71,127,correct,2019-11-21 0:52:24
72,126,correct,2019-11-21 0:52:44
72,127,correct,2019-11-21 0:52:46
73,126,correct,2019-11-21 0:53:45
73,127,correct,2019-11-21 0:53:45
74,126,correct,2019-11-21 0:54:09
17,124,correct,2019-11-21 0:54:20
74,127,correct,2019-11-21 0:54:21
75,126,correct,2019-11-21 0:54:53
75,127,correct,2019-11-21 0:54:58
76,126,correct,2019-11-21 0:55:09
76,127,correct,2019-11-21 0:55:10
19,124,correct,2019-11-21 0:55:33
2,127,correct,2019-11-21 0:56:53
53,124,correct,2019-11-21 0:57:21
2,126,correct,2019-11-21 0:57:49
23,120,correct,2019-11-21 0:58:16
35,124,correct,2019-11-21 0:58:19
17,122,correct,2019-11-21 0:59:58
3,127,correct,2019-11-21 0:59:58
3,126,correct,2019-11-21 1:00:08
4,126,correct,2019-11-21 1:01:48
5,126,correct,2019-11-21 1:02:30
4,127,correct,2019-11-21 1:02:50
5,127,correct,2019-11-21 1:03:01
7,127,correct,2019-11-21 1:04:28
6,127,correct,2019-11-21 1:05:08
7,126,correct,2019-11-21 1:06:16
8,127,correct,2019-11-21 1:06:58
6,126,correct,2019-11-21 1:07:29
10,127,correct,2019-11-21 1:08:15
8,126,correct,2019-11-21 1:09:26
11,127,correct,2019-11-21 1:09:28
10,126,correct,2019-11-21 1:10:06
32,136,correct,2019-11-21 1:10:32
31,136,correct,2019-11-21 1:10:52
12,127,correct,2019-11-21 1:10:58
34,136,correct,2019-11-21 1:11:46
11,126,correct,2019-11-21 1:11:57
30,120,correct,2019-11-21 1:13:05
13,127,correct,2019-11-21 1:13:07
36,136,correct,2019-11-21 1:13:16
12,126,correct,2019-11-21 1:13:18
37,136,correct,2019-11-21 1:14:12
38,136,correct,2019-11-21 1:14:23
1,134,correct,2019-11-21 1:14:28
39,136,correct,2019-11-21 1:14:33
40,136,correct,2019-11-21 1:14:48
13,126,correct,2019-11-21 1:15:00
41,136,correct,2019-11-21 1:15:14
25,82,correct,2019-11-21 1:15:19
43,136,correct,2019-11-21 1:15:46
44,136,correct,2019-11-21 1:15:55
45,136,correct,2019-11-21 1:16:07
46,136,correct,2019-11-21 1:16:16
47,136,correct,2019-11-21 1:16:26
48,136,correct,2019-11-21 1:16:34
49,136,correct,2019-11-21 1:16:43
50,136,correct,2019-11-21 1:16:51
14,126,correct,2019-11-21 1:18:18
51,136,correct,2019-11-21 1:19:08
31,134,correct,2019-11-21 1:19:32
52,136,correct,2019-11-21 1:19:39
32,134,correct,2019-11-21 1:20:08
54,136,correct,2019-11-21 1:20:53
55,136,correct,2019-11-21 1:21:33
1,136,correct,2019-11-21 1:22:30
2,134,correct,2019-11-21 1:23:30
7,134,correct,2019-11-21 1:25:47
20,136,correct,2019-11-21 1:29:41
9,136,correct,2019-11-21 1:31:44
19,136,correct,2019-11-21 1:33:36
31,4,incorrect,2019-11-20 16:17:17
31,7,incorrect,2019-11-20 16:17:49
36,4,incorrect,2019-11-20 16:18:13
35,7,incorrect,2019-11-20 16:18:37
37,7,incorrect,2019-11-20 16:19:00
37,7,incorrect,2019-11-20 16:19:08
37,7,incorrect,2019-11-20 16:19:12
38,7,incorrect,2019-11-20 16:19:22
38,7,incorrect,2019-11-20 16:19:26
35,4,incorrect,2019-11-20 16:19:31
40,7,incorrect,2019-11-20 16:19:48
53,4,incorrect,2019-11-20 16:20:19
33,8,incorrect,2019-11-20 16:20:26
33,8,incorrect,2019-11-20 16:20:34
33,8,incorrect,2019-11-20 16:20:44
35,8,incorrect,2019-11-20 16:21:40
35,8,incorrect,2019-11-20 16:21:50
36,8,incorrect,2019-11-20 16:23:01
37,8,incorrect,2019-11-20 16:23:31
37,8,incorrect,2019-11-20 16:23:44
73,6,incorrect,2019-11-20 16:25:37
41,8,incorrect,2019-11-20 16:25:41
73,6,incorrect,2019-11-20 16:25:46
41,8,incorrect,2019-11-20 16:25:50
73,6,incorrect,2019-11-20 16:25:51
41,8,incorrect,2019-11-20 16:25:59
32,10,incorrect,2019-11-20 16:27:23
49,8,incorrect,2019-11-20 16:27:54
33,10,incorrect,2019-11-20 16:28:02
33,10,incorrect,2019-11-20 16:28:14
51,8,incorrect,2019-11-20 16:28:25
52,6,incorrect,2019-11-20 16:28:59
52,6,incorrect,2019-11-20 16:29:14
53,8,incorrect,2019-11-20 16:35:06
53,8,incorrect,2019-11-20 16:35:16
53,8,incorrect,2019-11-20 16:35:22
31,12,incorrect,2019-11-20 16:37:34
31,12,incorrect,2019-11-20 16:37:42
31,12,incorrect,2019-11-20 16:37:46
31,13,incorrect,2019-11-20 16:38:08
31,13,incorrect,2019-11-20 16:38:20
34,11,incorrect,2019-11-20 16:39:29
34,11,incorrect,2019-11-20 16:39:38
34,11,incorrect,2019-11-20 16:39:46
61,8,incorrect,2019-11-20 16:39:54
33,13,incorrect,2019-11-20 16:40:51
33,13,incorrect,2019-11-20 16:41:07
33,13,incorrect,2019-11-20 16:41:15
41,6,incorrect,2019-11-20 16:41:17
41,6,incorrect,2019-11-20 16:41:24
34,13,incorrect,2019-11-20 16:41:47
34,13,incorrect,2019-11-20 16:41:56
34,13,incorrect,2019-11-20 16:42:00
40,6,incorrect,2019-11-20 16:42:02
68,8,incorrect,2019-11-20 16:42:02
40,6,incorrect,2019-11-20 16:42:07
31,15,incorrect,2019-11-20 16:42:07
32,15,incorrect,2019-11-20 16:42:55
34,12,incorrect,2019-11-20 16:43:04
33,11,incorrect,2019-11-20 16:43:20
33,11,incorrect,2019-11-20 16:43:26
35,12,incorrect,2019-11-20 16:43:29
33,11,incorrect,2019-11-20 16:43:31
35,12,incorrect,2019-11-20 16:43:38
72,8,incorrect,2019-11-20 16:43:41
35,12,incorrect,2019-11-20 16:43:42
34,16,incorrect,2019-11-20 16:43:45
35,11,incorrect,2019-11-20 16:43:47
34,16,incorrect,2019-11-20 16:43:52
73,8,incorrect,2019-11-20 16:43:57
34,16,incorrect,2019-11-20 16:44:03
73,8,incorrect,2019-11-20 16:44:06
73,8,incorrect,2019-11-20 16:44:10
37,11,incorrect,2019-11-20 16:44:17
37,11,incorrect,2019-11-20 16:44:28
35,16,incorrect,2019-11-20 16:44:33
74,8,incorrect,2019-11-20 16:44:34
